"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FT",187,"2016-07-22","92.89     ","-2.357","5.56","Yu Darvish","596144","506433","Home Run","In play, run(s)","203.467   ","2018.595  ","20.3      ","3.7       ","8 ","Cheslor Cuthbert homers (9) on a fly ball to right center field.  ","R ","R","R","KC ","TEX","X",9,1,3,1,2016,"-4.0                  ","9.17                ","0.007","1.842               ","null","null","null",0,3,"bot","164.4600","30.8600","010945","2016-07-23T01:09:45Z","435064","482641","160722_201121","7.75","-135.643            ","-7.23","-7.52","27.13","-14.86","3.30","1.44","427","103.9","26.67               ","93.74","2427.00","6.51",448313
"SL",194,"2016-07-22","79.32     ","-2.437","5.865","Yu Darvish","543333","506433","Strikeout","Swinging Strike","46.166    ","1746.846  ","-13.8     ","12.9      ","13","Eric Hosmer strikes out swinging.  ","R ","L","R","KC ","TEX","S",0,0,0,2,2016,"7.44                  ","-7.2                ","-0.77","1.849               ","null","null","null",0,3,"bot","0.0000","0.0000","011110","2016-07-23T01:11:10Z","435064","482641","160722_201250","1.60","-115.891            ","-0.01","10.07","22.68","-41.84","3.68","1.68","null","null","null","78.28","2497.00","5.54",448313
"FC",192,"2016-07-22","89.15     ","-2.295","5.796","Yu Darvish","543333","506433","Strikeout","Called Strike","131.729   ","378.516   ","-6.8      ","7.2       ","5 ","Eric Hosmer strikes out swinging.  ","R ","L","R","KC ","TEX","S",0,0,0,0,2016,"1.47                  ","1.27                ","0.199","2.45                ","null","null","null",0,3,"bot","0.0000","0.0000","011031","2016-07-23T01:10:31Z","435064","482641","160722_201213","5.95","-130.601            ","-2.85","2.54","26.50","-29.91","3.40","1.68","null","null","null","89.03","2614.00","5.89",448313
"FC",193,"2016-07-22","89.80     ","-2.186","5.743","Yu Darvish","543333","506433","Strikeout","Swinging Strike","161.732   ","761.061   ","-7.9      ","6.2       ","14","Eric Hosmer strikes out swinging.  ","R ","L","R","KC ","TEX","S",0,0,0,1,2016,"1.22                  ","3.66                ","1.415","1.725               ","null","null","null",0,3,"bot","0.0000","0.0000","011049","2016-07-23T01:10:49Z","435064","482641","160722_201229","8.97","-131.468            ","-5.56","2.16","25.15","-25.63","3.68","1.68","null","null","null","90.54","2420.00","6.29",448313
"SL",207,"2016-07-22","82.52     ","-2.292","5.743","Yu Darvish","521692","506433","Strikeout","Swinging Strike (Blocked)","63.247    ","1017.336  ","-13.7     ","10.4      ","14","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,1,2,2016,"5.16                  ","-2.65               ","1.755","1.334               ","null","null","null",2,3,"bot","0.0000","0.0000","011433","2016-07-23T01:14:33Z","435064","482641","160722_201611","8.03","-120.67             ","-2.91","7.56","24.85","-35.98","3.48","1.58","null","null","null","81.96","2515.00","5.92",448313
"SL",204,"2016-07-22","81.84     ","-2.351","5.842","Yu Darvish","521692","506433","Strikeout","Swinging Strike","59.127    ","780.681   ","-10.3     ","10.2      ","9 ","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,0,0,2016,"3.82                  ","-2.33               ","0.525","2.151               ","null","null","null",2,3,"bot","0.0000","0.0000","011301","2016-07-23T01:13:01Z","435064","482641","160722_201441","5.62","-119.623            ","-1.20","5.53","23.19","-35.48","3.37","1.58","null","null","null","81.03","0.00","5.57",448313
"FC",205,"2016-07-22","90.43     ","-2.364","5.564","Yu Darvish","521692","506433","Strikeout","Ball","166.939   ","665.876   ","-5.6      ","6.3       ","14","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","B",0,0,0,1,2016,"0.77                  ","3.26                ","0.926","0.786               ","null","null","null",2,3,"bot","0.0000","0.0000","011316","2016-07-23T01:13:16Z","435064","482641","160722_201457","8.36","-131.872            ","-7.51","1.37","23.90","-26.28","3.63","1.58","null","null","null","90.65","2541.00","6.09",448313
"FT",206,"2016-07-22","93.47     ","-2.28","5.534","Yu Darvish","521692","506433","Strikeout","Foul","238.880   ","1702.029  ","25.0      ","6.1       ","13","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,1,1,2016,"-7.31                 ","4.37                ","-0.162","1.137               ","null","null","null",2,3,"bot","0.0000","0.0000","011347","2016-07-23T01:13:47Z","435064","482641","160722_201528","8.25","-136.595            ","-7.39","-13.72","31.82","-23.89","3.57","1.58","null","null","null","93.53","2159.00","6.30",448313
"FF",237,"2016-07-22","91.57     ","-2.345","5.694","Yu Darvish","460086","506433","Triple","In play, no out","192.559   ","2103.484  ","12.0      ","3.4       ","13","Alex Gordon triples (1) on a fly ball to center fielder Ian Desmond.  ","R ","L","R","KC ","TEX","X",8,1,1,0,2016,"-2.33                 ","10.43               ","-0.714","2.195               ","null","null","null",0,4,"bot","165.4800","55.2700","012414","2016-07-23T01:24:14Z","435064","482641","160722_202541","5.11","-133.932            ","-6.73","-4.22","29.85","-13.22","3.29","1.52","397","100.9","27.57               ","91.98","2429.00","6.43",448313
"FC",236,"2016-07-22","87.36     ","-2.176","5.816","Yu Darvish","460086","506433","Triple","Ball","150.480   ","767.452   ","-9.8      ","6.7       ","14","Alex Gordon triples (1) on a fly ball to center fielder Ian Desmond.  ","R ","L","R","KC ","TEX","B",8,1,0,0,2016,"2.01                  ","3.51                ","0.966","2.012               ","null","null","null",0,4,"bot","165.4800","55.2700","012344","2016-07-23T01:23:44Z","435064","482641","160722_202525","7.28","-127.869            ","-4.41","3.33","26.02","-26.29","3.29","1.52","null","null","null","87.36","2475.00","6.03",448313
"FT",242,"2016-07-22","93.82     ","-2.254","5.53","Yu Darvish","449181","506433","Strikeout","Ball In Dirt","228.941   ","1824.752  ","26.3      ","5.4       ","13","Paulo Orlando strikes out swinging.  ","R ","R","R","KC ","TEX","B",0,0,1,0,2016,"-6.8                  ","5.89                ","-0.1","0.33                ",460086,"null","null",0,4,"bot","0.0000","0.0000","012533","2016-07-23T01:25:33Z","435064","482641","160722_202714","8.24","-137.218            ","-10.27","-13.01","29.50","-20.84","3.59","1.62","null","null","null","94.68","2233.00","6.53",448313
"FF",244,"2016-07-22","93.93     ","-2.4","5.661","Yu Darvish","449181","506433","Strikeout","Called Strike","196.043   ","1880.744  ","11.7      ","3.6       ","5 ","Paulo Orlando strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,3,0,2016,"-2.58                 ","8.93                ","-0.119","2.346               ",460086,"null","null",0,4,"bot","0.0000","0.0000","012616","2016-07-23T01:26:16Z","435064","482641","160722_202757","7.08","-137.037            ","-6.18","-4.91","30.00","-15.10","3.48","1.62","null","null","null","94.68","2413.00","6.64",448313
"FF",245,"2016-07-22","93.26     ","-2.227","5.869","Yu Darvish","449181","506433","Strikeout","Foul","193.771   ","2005.288  ","11.1      ","3.2       ","12","Paulo Orlando strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,3,1,2016,"-2.39                 ","9.72                ","0.144","3.554               ",460086,"null","null",0,4,"bot","0.0000","0.0000","012638","2016-07-23T01:26:38Z","435064","482641","160722_202819","7.20","-136.234            ","-3.63","-4.48","30.82","-13.89","3.50","1.62","null","null","null","93.32","2540.00","6.29",448313
"FF",246,"2016-07-22","95.81     ","-2.408","5.671","Yu Darvish","449181","506433","Strikeout","Foul","194.598   ","1848.217  ","12.8      ","3.3       ","11","Paulo Orlando strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,3,2,2016,"-2.25                 ","8.59                ","-1.147","2.856               ",460086,"null","null",0,4,"bot","0.0000","0.0000","012710","2016-07-23T01:27:10Z","435064","482641","160722_202851","4.30","-139.762            ","-5.10","-4.49","28.78","-14.94","3.55","1.62","null","null","null","96.52","2546.00","6.40",448313
"FT",241,"2016-07-22","94.01     ","-2.092","5.76","Yu Darvish","449181","506433","Strikeout","Ball","223.360   ","1915.439  ","26.1      ","4.9       ","14","Paulo Orlando strikes out swinging.  ","R ","R","R","KC ","TEX","B",0,0,0,0,2016,"-6.5                  ","6.85                ","1.06","1.373               ",460086,"null","null",0,4,"bot","0.0000","0.0000","012509","2016-07-23T01:25:09Z","435064","482641","160722_202650","10.86","-137.629            ","-8.43","-12.48","30.43","-18.96","3.55","1.62","null","null","null","94.07","2267.00","6.12",448313
"FT",243,"2016-07-22","93.37     ","-2.217","5.544","Yu Darvish","449181","506433","Strikeout","Ball","223.092   ","1891.713  ","25.6      ","5.0       ","14","Paulo Orlando strikes out swinging.  ","R ","R","R","KC ","TEX","B",0,0,2,0,2016,"-6.42                 ","6.82                ","1.011","1.01                ",460086,"null","null",0,4,"bot","0.0000","0.0000","012556","2016-07-23T01:25:56Z","435064","482641","160722_202737","10.94","-135.919            ","-8.64","-12.11","27.58","-19.23","3.50","1.62","null","null","null","93.48","2211.00","6.27",448313
"FF",247,"2016-07-22","96.42     ","-2.455","5.565","Yu Darvish","449181","506433","Strikeout","Swinging Strike","198.431   ","2295.257  ","23.9      ","2.8       ","4 ","Paulo Orlando strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,3,2,2016,"-3.52                 ","10.53               ","-0.632","2.397               ",460086,"null","null",0,4,"bot","0.0000","0.0000","012752","2016-07-23T01:27:52Z","435064","482641","160722_202932","6.33","-140.794            ","-6.80","-7.04","33.14","-11.04","3.50","1.62","null","null","null","96.97","2535.00","6.59",448313
"SL",252,"2016-07-22","83.49     ","-2.391","5.774","Yu Darvish","593160","506433","Strikeout","Ball","74.833    ","767.193   ","-12.5     ","9.6       ","14","Whit Merrifield strikes out on a foul tip.  ","R ","R","R","KC ","TEX","B",0,0,0,1,2016,"4.19                  ","-1.18               ","1.116","1.901               ",460086,"null","null",1,4,"bot","0.0000","0.0000","012850","2016-07-23T01:28:50Z","435064","482641","160722_203030","7.10","-122.004            ","-2.21","6.23","27.02","-33.86","3.30","1.57","null","null","null","82.32","2518.00","5.64",448313
"SL",251,"2016-07-22","81.82     ","-2.441","5.898","Yu Darvish","593160","506433","Strikeout","Called Strike","53.840    ","1279.653  ","-13.4     ","11.0      ","2 ","Whit Merrifield strikes out on a foul tip.  ","R ","R","R","KC ","TEX","S",0,0,0,0,2016,"5.9                   ","-4.36               ","-0.219","2.996               ",460086,"null","null",1,4,"bot","0.0000","0.0000","012828","2016-07-23T01:28:28Z","435064","482641","160722_203009","3.44","-119.611            ","1.30","8.52","23.75","-38.40","3.37","1.57","null","null","null","80.67","2503.00","5.43",448313
"FF",253,"2016-07-22","95.93     ","-2.43","5.539","Yu Darvish","593160","506433","Strikeout","Swinging Strike","195.810   ","2374.328  ","20.7      ","2.7       ","13","Whit Merrifield strikes out on a foul tip.  ","R ","R","R","KC ","TEX","S",0,0,1,1,2016,"-3.17                 ","11.14               ","-0.363","1.478               ",460086,"null","null",1,4,"bot","0.0000","0.0000","012916","2016-07-23T01:29:16Z","435064","482641","160722_203056","6.83","-139.954            ","-9.35","-6.24","33.38","-10.14","3.33","1.57","null","null","null","96.32","2518.00","6.57",448313
"FF",254,"2016-07-22","97.24     ","-2.189","5.626","Yu Darvish","593160","506433","Strikeout","Foul Tip","201.484   ","2484.667  ","29.9      ","2.7       ","9 ","Whit Merrifield strikes out on a foul tip.  ","R ","R","R","KC ","TEX","S",0,0,1,2,2016,"-4.4                  ","11.13               ","0.616","1.948               ",460086,"null","null",1,4,"bot","0.0000","0.0000","012945","2016-07-23T01:29:45Z","435064","482641","160722_203123","9.42","-141.645            ","-8.54","-8.89","33.91","-9.60","3.37","1.57","null","null","null","97.70","2569.00","6.70",448313
"FC",259,"2016-07-22","91.45     ","-2.376","5.581","Yu Darvish","502481","506433","Strikeout","Ball In Dirt","144.444   ","808.356   ","-11.7     ","6.3       ","14","Jarrod Dyson strikes out swinging, catcher Bobby Wilson to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","B",0,0,0,1,2016,"2.38                  ","3.29                ","0.938","1.012               ",460086,"null","null",2,4,"bot","0.0000","0.0000","013055","2016-07-23T01:30:55Z","435064","482641","160722_203235","7.93","-133.204            ","-7.11","4.32","26.39","-26.14","3.43","1.60","null","null","null","91.39","2536.00","6.11",448313
"SL",260,"2016-07-22","82.65     ","-2.512","5.605","Yu Darvish","502481","506433","Strikeout","Foul","60.859    ","1629.572  ","-17.5     ","11.5      ","13","Jarrod Dyson strikes out swinging, catcher Bobby Wilson to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","S",0,0,1,1,2016,"8.14                  ","-4.59               ","-0.23","1.046               ",460086,"null","null",2,4,"bot","0.0000","0.0000","013124","2016-07-23T01:31:24Z","435064","482641","160722_203305","2.91","-121.195            ","-2.65","11.89","27.77","-38.80","3.44","1.60","null","null","null","81.29","2607.00","5.39",448313
"SL",261,"2016-07-22","81.90     ","-2.388","5.679","Yu Darvish","502481","506433","Strikeout","Swinging Strike (Blocked)","20.723    ","1157.390  ","-5.7      ","11.9      ","13","Jarrod Dyson strikes out swinging, catcher Bobby Wilson to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","S",0,0,1,2,2016,"2.35                  ","-6.27               ","-0.184","0.446               ",460086,"null","null",2,4,"bot","0.0000","0.0000","013207","2016-07-23T01:32:07Z","435064","482641","160722_203344","4.48","-120.083            ","-3.61","3.39","26.20","-41.13","3.43","1.60","null","null","null","80.99","2572.00","5.64",448313
"FC",258,"2016-07-22","91.45     ","-2.403","5.638","Yu Darvish","502481","506433","Strikeout","Foul","176.709   ","687.447   ","-3.7      ","6.0       ","14","Jarrod Dyson strikes out swinging, catcher Bobby Wilson to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","S",0,0,0,0,2016,"0.2                   ","3.44                ","0.722","1.71                ",460086,"null","null",2,4,"bot","0.0000","0.0000","013017","2016-07-23T01:30:17Z","435064","482641","160722_203158","8.16","-132.646            ","-5.42","0.36","25.02","-25.90","3.43","1.60","null","null","null","91.28","2708.00","6.16",448313
"FT",291,"2016-07-22","90.95     ","-2.236","5.535","Yu Darvish","444876","506433","Single","Ball","239.782   ","2230.787  ","34.4      ","6.4       ","13","Alcides Escobar singles on a soft line drive to right fielder Nomar Mazara.  ","R ","R","R","KC ","TEX","B",9,3,0,1,2016,"-9.75                 ","5.64                ","-0.302","0.072               ","null","null","null",0,5,"bot","172.5800","123.4300","014153","2016-07-23T01:41:53Z","435064","482641","160722_204335","8.43","-132.437            ","-10.21","-17.60","24.08","-21.93","3.33","1.56","null","null","null","91.75","2072.00","6.52",448313
"FF",290,"2016-07-22","90.09     ","-2.309","5.914","Yu Darvish","444876","506433","Single","Foul","202.970   ","1913.297  ","19.7      ","4.1       ","11","Alcides Escobar singles on a soft line drive to right fielder Nomar Mazara.  ","R ","R","R","KC ","TEX","S",9,3,0,0,2016,"-3.83                 ","9.0                 ","-1.351","3.316               ","null","null","null",0,5,"bot","172.5800","123.4300","014125","2016-07-23T01:41:25Z","435064","482641","160722_204307","3.79","-131.557            ","-3.66","-6.77","25.80","-16.20","3.41","1.56","null","null","null","90.62","2426.00","6.35",448313
